"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"sk",2026-01-31,"0.9",8,2026-01-10,"pct wk rsv lab det",3,"quantile"
"sk",2026-01-31,"0.975",12,2026-01-10,"pct wk rsv lab det",3,"quantile"
"territories",2026-01-31,"0.025",0,2026-01-10,"pct wk rsv lab det",3,"quantile"
"territories",2026-01-31,"0.1",0,2026-01-10,"pct wk rsv lab det",3,"quantile"
"territories",2026-01-31,"0.25",0,2026-01-10,"pct wk rsv lab det",3,"quantile"
"territories",2026-01-31,"0.5",1,2026-01-10,"pct wk rsv lab det",3,"quantile"
"territories",2026-01-31,"0.75",2,2026-01-10,"pct wk rsv lab det",3,"quantile"
"territories",2026-01-31,"0.9",4,2026-01-10,"pct wk rsv lab det",3,"quantile"
"territories",2026-01-31,"0.975",9,2026-01-10,"pct wk rsv lab det",3,"quantile"
"yt",2026-01-31,"0.025",0,2026-01-10,"pct wk rsv lab det",3,"quantile"
"yt",2026-01-31,"0.1",0,2026-01-10,"pct wk rsv lab det",3,"quantile"
"yt",2026-01-31,"0.25",0,2026-01-10,"pct wk rsv lab det",3,"quantile"
"yt",2026-01-31,"0.5",0,2026-01-10,"pct wk rsv lab det",3,"quantile"
"yt",2026-01-31,"0.75",1,2026-01-10,"pct wk rsv lab det",3,"quantile"
"yt",2026-01-31,"0.9",3,2026-01-10,"pct wk rsv lab det",3,"quantile"
"yt",2026-01-31,"0.975",8,2026-01-10,"pct wk rsv lab det",3,"quantile"
"ab",2026-01-10,"0.025",28,2026-01-10,"pct wk flu lab det",0,"quantile"
"ab",2026-01-10,"0.1",28,2026-01-10,"pct wk flu lab det",0,"quantile"
"ab",2026-01-10,"0.25",28,2026-01-10,"pct wk flu lab det",0,"quantile"
"ab",2026-01-10,"0.5",28,2026-01-10,"pct wk flu lab det",0,"quantile"
"ab",2026-01-10,"0.75",29,2026-01-10,"pct wk flu lab det",0,"quantile"
"ab",2026-01-10,"0.9",29,2026-01-10,"pct wk flu lab det",0,"quantile"
"ab",2026-01-10,"0.975",29,2026-01-10,"pct wk flu lab det",0,"quantile"
"atlantic",2026-01-10,"0.025",23,2026-01-10,"pct wk flu lab det",0,"quantile"
"atlantic",2026-01-10,"0.1",23,2026-01-10,"pct wk flu lab det",0,"quantile"
"atlantic",2026-01-10,"0.25",23,2026-01-10,"pct wk flu lab det",0,"quantile"
"atlantic",2026-01-10,"0.5",24,2026-01-10,"pct wk flu lab det",0,"quantile"
"atlantic",2026-01-10,"0.75",24,2026-01-10,"pct wk flu lab det",0,"quantile"
"atlantic",2026-01-10,"0.9",24,2026-01-10,"pct wk flu lab det",0,"quantile"
"atlantic",2026-01-10,"0.975",24,2026-01-10,"pct wk flu lab det",0,"quantile"
"bc",2026-01-10,"0.025",24,2026-01-10,"pct wk flu lab det",0,"quantile"
"bc",2026-01-10,"0.1",24,2026-01-10,"pct wk flu lab det",0,"quantile"
"bc",2026-01-10,"0.25",24,2026-01-10,"pct wk flu lab det",0,"quantile"
"bc",2026-01-10,"0.5",25,2026-01-10,"pct wk flu lab det",0,"quantile"
"bc",2026-01-10,"0.75",25,2026-01-10,"pct wk flu lab det",0,"quantile"
"bc",2026-01-10,"0.9",25,2026-01-10,"pct wk flu lab det",0,"quantile"
"bc",2026-01-10,"0.975",25,2026-01-10,"pct wk flu lab det",0,"quantile"
"ca",2026-01-10,"0.025",27,2026-01-10,"pct wk flu lab det",0,"quantile"
"ca",2026-01-10,"0.1",27,2026-01-10,"pct wk flu lab det",0,"quantile"
"ca",2026-01-10,"0.25",27,2026-01-10,"pct wk flu lab det",0,"quantile"
"ca",2026-01-10,"0.5",27,2026-01-10,"pct wk flu lab det",0,"quantile"
"ca",2026-01-10,"0.75",28,2026-01-10,"pct wk flu lab det",0,"quantile"
"ca",2026-01-10,"0.9",28,2026-01-10,"pct wk flu lab det",0,"quantile"
"ca",2026-01-10,"0.975",28,2026-01-10,"pct wk flu lab det",0,"quantile"
"mb",2026-01-10,"0.025",12,2026-01-10,"pct wk flu lab det",0,"quantile"
"mb",2026-01-10,"0.1",12,2026-01-10,"pct wk flu lab det",0,"quantile"
"mb",2026-01-10,"0.25",12,2026-01-10,"pct wk flu lab det",0,"quantile"
"mb",2026-01-10,"0.5",13,2026-01-10,"pct wk flu lab det",0,"quantile"
"mb",2026-01-10,"0.75",13,2026-01-10,"pct wk flu lab det",0,"quantile"
"mb",2026-01-10,"0.9",13,2026-01-10,"pct wk flu lab det",0,"quantile"
"mb",2026-01-10,"0.975",13,2026-01-10,"pct wk flu lab det",0,"quantile"
"nb",2026-01-10,"0.025",24,2026-01-10,"pct wk flu lab det",0,"quantile"
"nb",2026-01-10,"0.1",24,2026-01-10,"pct wk flu lab det",0,"quantile"
"nb",2026-01-10,"0.25",24,2026-01-10,"pct wk flu lab det",0,"quantile"
"nb",2026-01-10,"0.5",25,2026-01-10,"pct wk flu lab det",0,"quantile"
"nb",2026-01-10,"0.75",25,2026-01-10,"pct wk flu lab det",0,"quantile"
"nb",2026-01-10,"0.9",25,2026-01-10,"pct wk flu lab det",0,"quantile"
"nb",2026-01-10,"0.975",25,2026-01-10,"pct wk flu lab det",0,"quantile"
"nl",2026-01-10,"0.025",23,2026-01-10,"pct wk flu lab det",0,"quantile"
"nl",2026-01-10,"0.1",23,2026-01-10,"pct wk flu lab det",0,"quantile"
"nl",2026-01-10,"0.25",23,2026-01-10,"pct wk flu lab det",0,"quantile"
"nl",2026-01-10,"0.5",24,2026-01-10,"pct wk flu lab det",0,"quantile"
"nl",2026-01-10,"0.75",24,2026-01-10,"pct wk flu lab det",0,"quantile"
"nl",2026-01-10,"0.9",24,2026-01-10,"pct wk flu lab det",0,"quantile"
"nl",2026-01-10,"0.975",24,2026-01-10,"pct wk flu lab det",0,"quantile"
"ns",2026-01-10,"0.025",21,2026-01-10,"pct wk flu lab det",0,"quantile"
"ns",2026-01-10,"0.1",21,2026-01-10,"pct wk flu lab det",0,"quantile"
"ns",2026-01-10,"0.25",21,2026-01-10,"pct wk flu lab det",0,"quantile"
"ns",2026-01-10,"0.5",22,2026-01-10,"pct wk flu lab det",0,"quantile"
"ns",2026-01-10,"0.75",22,2026-01-10,"pct wk flu lab det",0,"quantile"
"ns",2026-01-10,"0.9",22,2026-01-10,"pct wk flu lab det",0,"quantile"
"ns",2026-01-10,"0.975",22,2026-01-10,"pct wk flu lab det",0,"quantile"
"nt",2026-01-10,"0.025",35,2026-01-10,"pct wk flu lab det",0,"quantile"
"nt",2026-01-10,"0.1",35,2026-01-10,"pct wk flu lab det",0,"quantile"
"nt",2026-01-10,"0.25",35,2026-01-10,"pct wk flu lab det",0,"quantile"
"nt",2026-01-10,"0.5",35,2026-01-10,"pct wk flu lab det",0,"quantile"
"nt",2026-01-10,"0.75",35,2026-01-10,"pct wk flu lab det",0,"quantile"
"nt",2026-01-10,"0.9",35,2026-01-10,"pct wk flu lab det",0,"quantile"
"nt",2026-01-10,"0.975",35,2026-01-10,"pct wk flu lab det",0,"quantile"
"nu",2026-01-10,"0.025",31,2026-01-10,"pct wk flu lab det",0,"quantile"
"nu",2026-01-10,"0.1",31,2026-01-10,"pct wk flu lab det",0,"quantile"
"nu",2026-01-10,"0.25",31,2026-01-10,"pct wk flu lab det",0,"quantile"
"nu",2026-01-10,"0.5",32,2026-01-10,"pct wk flu lab det",0,"quantile"
"nu",2026-01-10,"0.75",32,2026-01-10,"pct wk flu lab det",0,"quantile"
"nu",2026-01-10,"0.9",32,2026-01-10,"pct wk flu lab det",0,"quantile"
"nu",2026-01-10,"0.975",32,2026-01-10,"pct wk flu lab det",0,"quantile"
"on",2026-01-10,"0.025",23,2026-01-10,"pct wk flu lab det",0,"quantile"
"on",2026-01-10,"0.1",23,2026-01-10,"pct wk flu lab det",0,"quantile"
"on",2026-01-10,"0.25",23,2026-01-10,"pct wk flu lab det",0,"quantile"
"on",2026-01-10,"0.5",24,2026-01-10,"pct wk flu lab det",0,"quantile"
"on",2026-01-10,"0.75",24,2026-01-10,"pct wk flu lab det",0,"quantile"
"on",2026-01-10,"0.9",24,2026-01-10,"pct wk flu lab det",0,"quantile"
"on",2026-01-10,"0.975",24,2026-01-10,"pct wk flu lab det",0,"quantile"
"pe",2026-01-10,"0.025",33,2026-01-10,"pct wk flu lab det",0,"quantile"
"pe",2026-01-10,"0.1",33,2026-01-10,"pct wk flu lab det",0,"quantile"
"pe",2026-01-10,"0.25",33,2026-01-10,"pct wk flu lab det",0,"quantile"
"pe",2026-01-10,"0.5",33,2026-01-10,"pct wk flu lab det",0,"quantile"
"pe",2026-01-10,"0.75",34,2026-01-10,"pct wk flu lab det",0,"quantile"
"pe",2026-01-10,"0.9",34,2026-01-10,"pct wk flu lab det",0,"quantile"
"pe",2026-01-10,"0.975",34,2026-01-10,"pct wk flu lab det",0,"quantile"
"prairies",2026-01-10,"0.025",26,2026-01-10,"pct wk flu lab det",0,"quantile"
"prairies",2026-01-10,"0.1",26,2026-01-10,"pct wk flu lab det",0,"quantile"
"prairies",2026-01-10,"0.25",26,2026-01-10,"pct wk flu lab det",0,"quantile"
"prairies",2026-01-10,"0.5",26,2026-01-10,"pct wk flu lab det",0,"quantile"
"prairies",2026-01-10,"0.75",27,2026-01-10,"pct wk flu lab det",0,"quantile"
"prairies",2026-01-10,"0.9",27,2026-01-10,"pct wk flu lab det",0,"quantile"
"prairies",2026-01-10,"0.975",27,2026-01-10,"pct wk flu lab det",0,"quantile"
"qc",2026-01-10,"0.025",31,2026-01-10,"pct wk flu lab det",0,"quantile"
"qc",2026-01-10,"0.1",31,2026-01-10,"pct wk flu lab det",0,"quantile"
"qc",2026-01-10,"0.25",31,2026-01-10,"pct wk flu lab det",0,"quantile"
"qc",2026-01-10,"0.5",31,2026-01-10,"pct wk flu lab det",0,"quantile"
"qc",2026-01-10,"0.75",32,2026-01-10,"pct wk flu lab det",0,"quantile"
"qc",2026-01-10,"0.9",32,2026-01-10,"pct wk flu lab det",0,"quantile"
"qc",2026-01-10,"0.975",32,2026-01-10,"pct wk flu lab det",0,"quantile"
"sk",2026-01-10,"0.025",30,2026-01-10,"pct wk flu lab det",0,"quantile"
"sk",2026-01-10,"0.1",30,2026-01-10,"pct wk flu lab det",0,"quantile"
"sk",2026-01-10,"0.25",30,2026-01-10,"pct wk flu lab det",0,"quantile"
"sk",2026-01-10,"0.5",31,2026-01-10,"pct wk flu lab det",0,"quantile"
"sk",2026-01-10,"0.75",31,2026-01-10,"pct wk flu lab det",0,"quantile"
"sk",2026-01-10,"0.9",31,2026-01-10,"pct wk flu lab det",0,"quantile"
"sk",2026-01-10,"0.975",31,2026-01-10,"pct wk flu lab det",0,"quantile"
"territories",2026-01-10,"0.025",28,2026-01-10,"pct wk flu lab det",0,"quantile"
"territories",2026-01-10,"0.1",28,2026-01-10,"pct wk flu lab det",0,"quantile"
"territories",2026-01-10,"0.25",28,2026-01-10,"pct wk flu lab det",0,"quantile"
"territories",2026-01-10,"0.5",29,2026-01-10,"pct wk flu lab det",0,"quantile"
"territories",2026-01-10,"0.75",29,2026-01-10,"pct wk flu lab det",0,"quantile"
"territories",2026-01-10,"0.9",29,2026-01-10,"pct wk flu lab det",0,"quantile"
"territories",2026-01-10,"0.975",29,2026-01-10,"pct wk flu lab det",0,"quantile"
"yt",2026-01-10,"0.025",9,2026-01-10,"pct wk flu lab det",0,"quantile"
"yt",2026-01-10,"0.1",9,2026-01-10,"pct wk flu lab det",0,"quantile"
"yt",2026-01-10,"0.25",9,2026-01-10,"pct wk flu lab det",0,"quantile"
"yt",2026-01-10,"0.5",10,2026-01-10,"pct wk flu lab det",0,"quantile"
"yt",2026-01-10,"0.75",10,2026-01-10,"pct wk flu lab det",0,"quantile"
"yt",2026-01-10,"0.9",10,2026-01-10,"pct wk flu lab det",0,"quantile"
"yt",2026-01-10,"0.975",10,2026-01-10,"pct wk flu lab det",0,"quantile"
"ab",2026-01-17,"0.025",20,2026-01-10,"pct wk flu lab det",1,"quantile"
"ab",2026-01-17,"0.1",26,2026-01-10,"pct wk flu lab det",1,"quantile"
"ab",2026-01-17,"0.25",27,2026-01-10,"pct wk flu lab det",1,"quantile"
"ab",2026-01-17,"0.5",28,2026-01-10,"pct wk flu lab det",1,"quantile"
"ab",2026-01-17,"0.75",29,2026-01-10,"pct wk flu lab det",1,"quantile"
"ab",2026-01-17,"0.9",31,2026-01-10,"pct wk flu lab det",1,"quantile"
"ab",2026-01-17,"0.975",36,2026-01-10,"pct wk flu lab det",1,"quantile"
"atlantic",2026-01-17,"0.025",16,2026-01-10,"pct wk flu lab det",1,"quantile"
"atlantic",2026-01-17,"0.1",21,2026-01-10,"pct wk flu lab det",1,"quantile"
"atlantic",2026-01-17,"0.25",23,2026-01-10,"pct wk flu lab det",1,"quantile"
"atlantic",2026-01-17,"0.5",24,2026-01-10,"pct wk flu lab det",1,"quantile"
"atlantic",2026-01-17,"0.75",24,2026-01-10,"pct wk flu lab det",1,"quantile"
"atlantic",2026-01-17,"0.9",26,2026-01-10,"pct wk flu lab det",1,"quantile"
"atlantic",2026-01-17,"0.975",32,2026-01-10,"pct wk flu lab det",1,"quantile"
"bc",2026-01-17,"0.025",17,2026-01-10,"pct wk flu lab det",1,"quantile"
"bc",2026-01-17,"0.1",22,2026-01-10,"pct wk flu lab det",1,"quantile"
"bc",2026-01-17,"0.25",24,2026-01-10,"pct wk flu lab det",1,"quantile"
"bc",2026-01-17,"0.5",25,2026-01-10,"pct wk flu lab det",1,"quantile"
"bc",2026-01-17,"0.75",25,2026-01-10,"pct wk flu lab det",1,"quantile"
"bc",2026-01-17,"0.9",27,2026-01-10,"pct wk flu lab det",1,"quantile"
"bc",2026-01-17,"0.975",33,2026-01-10,"pct wk flu lab det",1,"quantile"
"ca",2026-01-17,"0.025",19,2026-01-10,"pct wk flu lab det",1,"quantile"
"ca",2026-01-17,"0.1",25,2026-01-10,"pct wk flu lab det",1,"quantile"
"ca",2026-01-17,"0.25",26,2026-01-10,"pct wk flu lab det",1,"quantile"
"ca",2026-01-17,"0.5",27,2026-01-10,"pct wk flu lab det",1,"quantile"
"ca",2026-01-17,"0.75",28,2026-01-10,"pct wk flu lab det",1,"quantile"
"ca",2026-01-17,"0.9",30,2026-01-10,"pct wk flu lab det",1,"quantile"
"ca",2026-01-17,"0.975",35,2026-01-10,"pct wk flu lab det",1,"quantile"
"mb",2026-01-17,"0.025",5,2026-01-10,"pct wk flu lab det",1,"quantile"
"mb",2026-01-17,"0.1",10,2026-01-10,"pct wk flu lab det",1,"quantile"
"mb",2026-01-17,"0.25",12,2026-01-10,"pct wk flu lab det",1,"quantile"
"mb",2026-01-17,"0.5",13,2026-01-10,"pct wk flu lab det",1,"quantile"
"mb",2026-01-17,"0.75",13,2026-01-10,"pct wk flu lab det",1,"quantile"
"mb",2026-01-17,"0.9",15,2026-01-10,"pct wk flu lab det",1,"quantile"
"mb",2026-01-17,"0.975",21,2026-01-10,"pct wk flu lab det",1,"quantile"
"nb",2026-01-17,"0.025",17,2026-01-10,"pct wk flu lab det",1,"quantile"
"nb",2026-01-17,"0.1",22,2026-01-10,"pct wk flu lab det",1,"quantile"
"nb",2026-01-17,"0.25",24,2026-01-10,"pct wk flu lab det",1,"quantile"
"nb",2026-01-17,"0.5",25,2026-01-10,"pct wk flu lab det",1,"quantile"
"nb",2026-01-17,"0.75",25,2026-01-10,"pct wk flu lab det",1,"quantile"
"nb",2026-01-17,"0.9",27,2026-01-10,"pct wk flu lab det",1,"quantile"
"nb",2026-01-17,"0.975",33,2026-01-10,"pct wk flu lab det",1,"quantile"
"nl",2026-01-17,"0.025",16,2026-01-10,"pct wk flu lab det",1,"quantile"
"nl",2026-01-17,"0.1",21,2026-01-10,"pct wk flu lab det",1,"quantile"
"nl",2026-01-17,"0.25",23,2026-01-10,"pct wk flu lab det",1,"quantile"
"nl",2026-01-17,"0.5",24,2026-01-10,"pct wk flu lab det",1,"quantile"
"nl",2026-01-17,"0.75",25,2026-01-10,"pct wk flu lab det",1,"quantile"
"nl",2026-01-17,"0.9",26,2026-01-10,"pct wk flu lab det",1,"quantile"
"nl",2026-01-17,"0.975",32,2026-01-10,"pct wk flu lab det",1,"quantile"
"ns",2026-01-17,"0.025",13,2026-01-10,"pct wk flu lab det",1,"quantile"
"ns",2026-01-17,"0.1",19,2026-01-10,"pct wk flu lab det",1,"quantile"
"ns",2026-01-17,"0.25",21,2026-01-10,"pct wk flu lab det",1,"quantile"
"ns",2026-01-17,"0.5",22,2026-01-10,"pct wk flu lab det",1,"quantile"
"ns",2026-01-17,"0.75",22,2026-01-10,"pct wk flu lab det",1,"quantile"
"ns",2026-01-17,"0.9",24,2026-01-10,"pct wk flu lab det",1,"quantile"
"ns",2026-01-17,"0.975",30,2026-01-10,"pct wk flu lab det",1,"quantile"
"nt",2026-01-17,"0.025",27,2026-01-10,"pct wk flu lab det",1,"quantile"
"nt",2026-01-17,"0.1",33,2026-01-10,"pct wk flu lab det",1,"quantile"
"nt",2026-01-17,"0.25",34,2026-01-10,"pct wk flu lab det",1,"quantile"
"nt",2026-01-17,"0.5",35,2026-01-10,"pct wk flu lab det",1,"quantile"
"nt",2026-01-17,"0.75",36,2026-01-10,"pct wk flu lab det",1,"quantile"
"nt",2026-01-17,"0.9",37,2026-01-10,"pct wk flu lab det",1,"quantile"
"nt",2026-01-17,"0.975",43,2026-01-10,"pct wk flu lab det",1,"quantile"
"nu",2026-01-17,"0.025",24,2026-01-10,"pct wk flu lab det",1,"quantile"
"nu",2026-01-17,"0.1",29,2026-01-10,"pct wk flu lab det",1,"quantile"
"nu",2026-01-17,"0.25",31,2026-01-10,"pct wk flu lab det",1,"quantile"
"nu",2026-01-17,"0.5",32,2026-01-10,"pct wk flu lab det",1,"quantile"
"nu",2026-01-17,"0.75",32,2026-01-10,"pct wk flu lab det",1,"quantile"
"nu",2026-01-17,"0.9",34,2026-01-10,"pct wk flu lab det",1,"quantile"
"nu",2026-01-17,"0.975",40,2026-01-10,"pct wk flu lab det",1,"quantile"
"on",2026-01-17,"0.025",16,2026-01-10,"pct wk flu lab det",1,"quantile"
"on",2026-01-17,"0.1",21,2026-01-10,"pct wk flu lab det",1,"quantile"
"on",2026-01-17,"0.25",23,2026-01-10,"pct wk flu lab det",1,"quantile"
"on",2026-01-17,"0.5",24,2026-01-10,"pct wk flu lab det",1,"quantile"
"on",2026-01-17,"0.75",25,2026-01-10,"pct wk flu lab det",1,"quantile"
"on",2026-01-17,"0.9",26,2026-01-10,"pct wk flu lab det",1,"quantile"
"on",2026-01-17,"0.975",32,2026-01-10,"pct wk flu lab det",1,"quantile"
"pe",2026-01-17,"0.025",25,2026-01-10,"pct wk flu lab det",1,"quantile"
"pe",2026-01-17,"0.1",31,2026-01-10,"pct wk flu lab det",1,"quantile"
"pe",2026-01-17,"0.25",33,2026-01-10,"pct wk flu lab det",1,"quantile"
"pe",2026-01-17,"0.5",33,2026-01-10,"pct wk flu lab det",1,"quantile"
"pe",2026-01-17,"0.75",34,2026-01-10,"pct wk flu lab det",1,"quantile"
"pe",2026-01-17,"0.9",36,2026-01-10,"pct wk flu lab det",1,"quantile"
"pe",2026-01-17,"0.975",42,2026-01-10,"pct wk flu lab det",1,"quantile"
"prairies",2026-01-17,"0.025",18,2026-01-10,"pct wk flu lab det",1,"quantile"
"prairies",2026-01-17,"0.1",24,2026-01-10,"pct wk flu lab det",1,"quantile"
"prairies",2026-01-17,"0.25",25,2026-01-10,"pct wk flu lab det",1,"quantile"
"prairies",2026-01-17,"0.5",26,2026-01-10,"pct wk flu lab det",1,"quantile"
"prairies",2026-01-17,"0.75",27,2026-01-10,"pct wk flu lab det",1,"quantile"
"prairies",2026-01-17,"0.9",29,2026-01-10,"pct wk flu lab det",1,"quantile"
"prairies",2026-01-17,"0.975",34,2026-01-10,"pct wk flu lab det",1,"quantile"
"qc",2026-01-17,"0.025",23,2026-01-10,"pct wk flu lab det",1,"quantile"
"qc",2026-01-17,"0.1",29,2026-01-10,"pct wk flu lab det",1,"quantile"
"qc",2026-01-17,"0.25",31,2026-01-10,"pct wk flu lab det",1,"quantile"
"qc",2026-01-17,"0.5",31,2026-01-10,"pct wk flu lab det",1,"quantile"
"qc",2026-01-17,"0.75",32,2026-01-10,"pct wk flu lab det",1,"quantile"
"qc",2026-01-17,"0.9",34,2026-01-10,"pct wk flu lab det",1,"quantile"
"qc",2026-01-17,"0.975",39,2026-01-10,"pct wk flu lab det",1,"quantile"
"sk",2026-01-17,"0.025",22,2026-01-10,"pct wk flu lab det",1,"quantile"
"sk",2026-01-17,"0.1",28,2026-01-10,"pct wk flu lab det",1,"quantile"
"sk",2026-01-17,"0.25",30,2026-01-10,"pct wk flu lab det",1,"quantile"
"sk",2026-01-17,"0.5",31,2026-01-10,"pct wk flu lab det",1,"quantile"
"sk",2026-01-17,"0.75",31,2026-01-10,"pct wk flu lab det",1,"quantile"
"sk",2026-01-17,"0.9",33,2026-01-10,"pct wk flu lab det",1,"quantile"
"sk",2026-01-17,"0.975",39,2026-01-10,"pct wk flu lab det",1,"quantile"
"territories",2026-01-17,"0.025",21,2026-01-10,"pct wk flu lab det",1,"quantile"
"territories",2026-01-17,"0.1",26,2026-01-10,"pct wk flu lab det",1,"quantile"
"territories",2026-01-17,"0.25",28,2026-01-10,"pct wk flu lab det",1,"quantile"
"territories",2026-01-17,"0.5",29,2026-01-10,"pct wk flu lab det",1,"quantile"
"territories",2026-01-17,"0.75",30,2026-01-10,"pct wk flu lab det",1,"quantile"
"territories",2026-01-17,"0.9",31,2026-01-10,"pct wk flu lab det",1,"quantile"
"territories",2026-01-17,"0.975",37,2026-01-10,"pct wk flu lab det",1,"quantile"
"yt",2026-01-17,"0.025",2,2026-01-10,"pct wk flu lab det",1,"quantile"
"yt",2026-01-17,"0.1",7,2026-01-10,"pct wk flu lab det",1,"quantile"
"yt",2026-01-17,"0.25",9,2026-01-10,"pct wk flu lab det",1,"quantile"
"yt",2026-01-17,"0.5",10,2026-01-10,"pct wk flu lab det",1,"quantile"
"yt",2026-01-17,"0.75",10,2026-01-10,"pct wk flu lab det",1,"quantile"
"yt",2026-01-17,"0.9",12,2026-01-10,"pct wk flu lab det",1,"quantile"
"yt",2026-01-17,"0.975",18,2026-01-10,"pct wk flu lab det",1,"quantile"
"ab",2026-01-24,"0.025",16,2026-01-10,"pct wk flu lab det",2,"quantile"
"ab",2026-01-24,"0.1",24,2026-01-10,"pct wk flu lab det",2,"quantile"
"ab",2026-01-24,"0.25",27,2026-01-10,"pct wk flu lab det",2,"quantile"
"ab",2026-01-24,"0.5",28,2026-01-10,"pct wk flu lab det",2,"quantile"
"ab",2026-01-24,"0.75",29,2026-01-10,"pct wk flu lab det",2,"quantile"
"ab",2026-01-24,"0.9",32,2026-01-10,"pct wk flu lab det",2,"quantile"
"ab",2026-01-24,"0.975",40,2026-01-10,"pct wk flu lab det",2,"quantile"
"atlantic",2026-01-24,"0.025",12,2026-01-10,"pct wk flu lab det",2,"quantile"
"atlantic",2026-01-24,"0.1",20,2026-01-10,"pct wk flu lab det",2,"quantile"
"atlantic",2026-01-24,"0.25",23,2026-01-10,"pct wk flu lab det",2,"quantile"
"atlantic",2026-01-24,"0.5",24,2026-01-10,"pct wk flu lab det",2,"quantile"
"atlantic",2026-01-24,"0.75",24,2026-01-10,"pct wk flu lab det",2,"quantile"
"atlantic",2026-01-24,"0.9",27,2026-01-10,"pct wk flu lab det",2,"quantile"
"atlantic",2026-01-24,"0.975",36,2026-01-10,"pct wk flu lab det",2,"quantile"
"bc",2026-01-24,"0.025",13,2026-01-10,"pct wk flu lab det",2,"quantile"
"bc",2026-01-24,"0.1",21,2026-01-10,"pct wk flu lab det",2,"quantile"
"bc",2026-01-24,"0.25",24,2026-01-10,"pct wk flu lab det",2,"quantile"
"bc",2026-01-24,"0.5",25,2026-01-10,"pct wk flu lab det",2,"quantile"
"bc",2026-01-24,"0.75",25,2026-01-10,"pct wk flu lab det",2,"quantile"
"bc",2026-01-24,"0.9",28,2026-01-10,"pct wk flu lab det",2,"quantile"
"bc",2026-01-24,"0.975",37,2026-01-10,"pct wk flu lab det",2,"quantile"
"ca",2026-01-24,"0.025",15,2026-01-10,"pct wk flu lab det",2,"quantile"
"ca",2026-01-24,"0.1",23,2026-01-10,"pct wk flu lab det",2,"quantile"
"ca",2026-01-24,"0.25",26,2026-01-10,"pct wk flu lab det",2,"quantile"
"ca",2026-01-24,"0.5",27,2026-01-10,"pct wk flu lab det",2,"quantile"
"ca",2026-01-24,"0.75",28,2026-01-10,"pct wk flu lab det",2,"quantile"
"ca",2026-01-24,"0.9",31,2026-01-10,"pct wk flu lab det",2,"quantile"
"ca",2026-01-24,"0.975",39,2026-01-10,"pct wk flu lab det",2,"quantile"
"mb",2026-01-24,"0.025",1,2026-01-10,"pct wk flu lab det",2,"quantile"
"mb",2026-01-24,"0.1",9,2026-01-10,"pct wk flu lab det",2,"quantile"
"mb",2026-01-24,"0.25",12,2026-01-10,"pct wk flu lab det",2,"quantile"
"mb",2026-01-24,"0.5",13,2026-01-10,"pct wk flu lab det",2,"quantile"
"mb",2026-01-24,"0.75",13,2026-01-10,"pct wk flu lab det",2,"quantile"
"mb",2026-01-24,"0.9",16,2026-01-10,"pct wk flu lab det",2,"quantile"
"mb",2026-01-24,"0.975",25,2026-01-10,"pct wk flu lab det",2,"quantile"
"nb",2026-01-24,"0.025",13,2026-01-10,"pct wk flu lab det",2,"quantile"
"nb",2026-01-24,"0.1",21,2026-01-10,"pct wk flu lab det",2,"quantile"
"nb",2026-01-24,"0.25",24,2026-01-10,"pct wk flu lab det",2,"quantile"
"nb",2026-01-24,"0.5",25,2026-01-10,"pct wk flu lab det",2,"quantile"
"nb",2026-01-24,"0.75",25,2026-01-10,"pct wk flu lab det",2,"quantile"
"nb",2026-01-24,"0.9",28,2026-01-10,"pct wk flu lab det",2,"quantile"
"nb",2026-01-24,"0.975",37,2026-01-10,"pct wk flu lab det",2,"quantile"
"nl",2026-01-24,"0.025",12,2026-01-10,"pct wk flu lab det",2,"quantile"
"nl",2026-01-24,"0.1",20,2026-01-10,"pct wk flu lab det",2,"quantile"
"nl",2026-01-24,"0.25",23,2026-01-10,"pct wk flu lab det",2,"quantile"
"nl",2026-01-24,"0.5",24,2026-01-10,"pct wk flu lab det",2,"quantile"
"nl",2026-01-24,"0.75",25,2026-01-10,"pct wk flu lab det",2,"quantile"
"nl",2026-01-24,"0.9",27,2026-01-10,"pct wk flu lab det",2,"quantile"
"nl",2026-01-24,"0.975",36,2026-01-10,"pct wk flu lab det",2,"quantile"
"ns",2026-01-24,"0.025",9,2026-01-10,"pct wk flu lab det",2,"quantile"
"ns",2026-01-24,"0.1",18,2026-01-10,"pct wk flu lab det",2,"quantile"
"ns",2026-01-24,"0.25",21,2026-01-10,"pct wk flu lab det",2,"quantile"
"ns",2026-01-24,"0.5",22,2026-01-10,"pct wk flu lab det",2,"quantile"
"ns",2026-01-24,"0.75",22,2026-01-10,"pct wk flu lab det",2,"quantile"
"ns",2026-01-24,"0.9",25,2026-01-10,"pct wk flu lab det",2,"quantile"
"ns",2026-01-24,"0.975",34,2026-01-10,"pct wk flu lab det",2,"quantile"
"nt",2026-01-24,"0.025",23,2026-01-10,"pct wk flu lab det",2,"quantile"
"nt",2026-01-24,"0.1",31,2026-01-10,"pct wk flu lab det",2,"quantile"
"nt",2026-01-24,"0.25",34,2026-01-10,"pct wk flu lab det",2,"quantile"
"nt",2026-01-24,"0.5",35,2026-01-10,"pct wk flu lab det",2,"quantile"
"nt",2026-01-24,"0.75",36,2026-01-10,"pct wk flu lab det",2,"quantile"
"nt",2026-01-24,"0.9",39,2026-01-10,"pct wk flu lab det",2,"quantile"
